Genero_Usuario,Edad_Usuario,Bici,Ciclo_Estacion_Retiro,Fecha_Retiro,Hora_Retiro,Ciclo_Estacion_Arribo,Fecha_Arribo,Hora_Arribo
M,36,3970,318,2015-11-01,11:25:37.107000,316,2015-11-01,11:34:41
M,26,0434,188,2015-11-01,11:25:38.697000,21,2015-11-01,11:39:17
M,64,5350,261,2015-11-01,11:25:41.320000,41,2015-11-01,12:11:00
F,32,1058,318,2015-11-01,11:25:49.743000,316,2015-11-01,11:35:14
M,53,4491,149,2015-11-01,11:26:03.250000,149,2015-11-01,11:38:26
F,43,1676,291,2015-11-01,11:26:05.450000,297,2015-11-01,11:36:41
M,31,4165,24,2015-11-01,11:26:06.573000,72,2015-11-01,11:40:14
M,28,4204,361,2015-11-01,11:26:15.513000,373,2015-11-01,11:35:08
M,34,3827,195,2015-11-01,11:26:20.083000,23,2015-11-01,11:35:38.417000
F,31,5971,24,2015-11-01,11:26:20.397000,72,2015-11-01,11:40:16
M,21,3868,143,2015-11-01,11:26:22.673000,262,2015-11-01,11:47:19
M,51,2638,175,2015-11-01,11:26:27.180000,175,2015-11-01,11:51:59
F,28,2005,150,2015-11-01,11:26:48.663000,29,2015-11-01,11:49:16
F,58,4617,332,2015-11-01,11:26:49.147000,310,2015-11-01,11:34:18
M,40,3259,195,2015-11-01,11:26:49.583000,218,2015-11-01,11:37:44
M,31,1722,14,2015-11-01,11:26:52.017000,13,2015-11-01,12:16:27
M,22,2364,415,2015-11-01,11:26:53.937000,378,2015-11-01,11:38:07
M,36,3990,200,2015-11-01,11:26:54.590000,20,2015-11-01,11:49:08
F,24,2720,332,2015-11-01,11:27:00.877000,310,2015-11-01,11:34:20.257000
F,35,4351,41,2015-11-01,11:27:03.123000,25,2015-11-01,11:40:43
F,23,3543,398,2015-11-01,11:27:05.930000,404,2015-11-01,11:37:05.193000
M,38,1020,21,2015-11-01,11:27:13.373000,90,2015-11-01,11:58:25
M,42,5983,98,2015-11-01,11:27:17.850000,88,2015-11-01,11:42:43
M,24,1869,114,2015-11-01,11:27:18.457000,96,2015-11-01,11:35:58.637000
M,23,6437,117,2015-11-01,11:27:18.490000,71,2015-11-01,11:38:37
M,33,4936,320,2015-11-01,11:27:21,25,2015-11-01,11:58:34
F,29,1159,129,2015-11-01,11:27:21.500000,137,2015-11-01,11:32:48.830000
M,31,4769,15,2015-11-01,11:27:23.450000,10,2015-11-01,11:41:09
F,52,2256,320,2015-11-01,11:27:32.077000,25,2015-11-01,11:58:44
M,54,3444,436,2015-11-01,11:27:36.290000,412,2015-11-01,11:47:33
F,41,1309,213,2015-11-01,11:27:37.863000,218,2015-11-01,11:38:17
M,65,6078,27,2015-11-01,11:27:39.223000,47,2015-11-01,11:35:08.137000
F,51,2772,279,2015-11-01,11:27:40.267000,276,2015-11-01,11:38:09.673000
F,38,3774,49,2015-11-01,11:27:43.340000,60,2015-11-01,11:31:00.213000
M,29,4641,194,2015-11-01,11:27:47.723000,116,2015-11-01,11:41:56
M,51,3075,279,2015-11-01,11:27:50.767000,276,2015-11-01,11:37:51
M,24,4370,21,2015-11-01,11:27:53.340000,27,2015-11-01,11:37:51
F,33,1741,299,2015-11-01,11:27:54.447000,291,2015-11-01,11:34:06
M,22,3103,116,2015-11-01,11:27:55.367000,266,2015-11-01,11:36:59.273000
M,21,3869,44,2015-11-01,11:28:01.640000,179,2015-11-01,11:42:10
F,33,2319,185,2015-11-01,11:28:03.060000,186,2015-11-01,11:34:47
M,39,6389,244,2015-11-01,11:28:11.297000,244,2015-11-01,11:37:59
M,49,4248,61,2015-11-01,11:28:13.277000,2,2015-11-01,11:44:28
F,29,5922,44,2015-11-01,11:28:13.573000,179,2015-11-01,11:41:28
F,45,1877,236,2015-11-01,11:28:14.603000,222,2015-11-01,11:33:31
M,44,4155,208,2015-11-01,11:28:37.363000,193,2015-11-01,11:50:09
M,39,1157,185,2015-11-01,11:28:39.187000,186,2015-11-01,11:34:45
F,61,2398,129,2015-11-01,11:28:54.787000,47,2015-11-01,11:32:06.193000
F,55,5214,24,2015-11-01,11:28:58.703000,16,2015-11-01,12:02:01
F,29,0857,255,2015-11-01,11:29:04.867000,174,2015-11-01,11:33:37
M,33,6088,182,2015-11-01,11:29:06.347000,6,2015-11-01,11:51:41
M,37,4169,127,2015-11-01,11:29:12.043000,205,2015-11-01,11:46:27
M,22,2513,342,2015-11-01,11:29:25.800000,405,2015-11-01,11:40:52
M,50,6037,17,2015-11-01,11:29:26.410000,41,2015-11-01,11:42:22
M,41,4866,336,2015-11-01,11:29:26.660000,356,2015-11-01,11:36:12
M,51,6538,66,2015-11-01,11:29:26.673000,49,2015-11-01,11:34:34
M,35,5722,389,2015-11-01,11:29:30.607000,77,2015-11-01,11:48:06
M,36,1625,359,2015-11-01,11:29:33.523000,397,2015-11-01,11:41:23
F,49,1817,17,2015-11-01,11:29:37.610000,41,2015-11-01,11:43:18
M,49,2988,342,2015-11-01,11:29:38.467000,405,2015-11-01,11:41:22
F,31,5335,358,2015-11-01,11:29:43.990000,425,2015-11-01,11:37:43
F,36,5938,359,2015-11-01,11:29:44.787000,397,2015-11-01,11:41:17
M,24,4627,127,2015-11-01,11:29:49.013000,20,2015-11-01,11:58:13
M,28,0001,405,2015-11-01,11:29:50.760000,427,2015-11-01,11:38:17
M,36,6537,358,2015-11-01,11:29:56.097000,425,2015-11-01,11:37:36
M,30,2726,27,2015-11-01,11:30:07.343000,11,2015-11-01,12:07:09
M,25,5338,357,2015-11-01,11:30:09.560000,439,2015-11-01,11:45:43
F,29,1781,71,2015-11-01,11:30:10.603000,98,2015-11-01,11:57:57
F,63,4032,389,2015-11-01,11:30:11.993000,60,2015-11-01,12:03:30.740000
M,30,1616,398,2015-11-01,11:30:13.367000,427,2015-11-01,11:36:28
F,34,1453,363,2015-11-01,11:30:14.783000,65,2015-11-01,12:38:18
F,46,3886,14,2015-11-01,11:30:15.627000,14,2015-11-01,11:44:25
F,24,3873,272,2015-11-01,11:30:26.703000,63,2015-11-01,11:46:14
M,23,3891,299,2015-11-01,11:30:26.890000,154,2015-11-01,11:38:34
F,31,4623,259,2015-11-01,11:30:28.153000,8,2015-11-01,12:13:24
F,34,5656,260,2015-11-01,11:30:32.600000,193,2015-11-01,12:10:31
F,25,0861,389,2015-11-01,11:30:33.083000,425,2015-11-01,11:43:43
M,24,3879,298,2015-11-01,11:30:33.707000,22,2015-11-01,11:50:21
M,25,3391,16,2015-11-01,11:30:34.613000,13,2015-11-01,12:05:07
M,35,3648,46,2015-11-01,11:30:40.370000,44,2015-11-01,11:34:48
M,35,3150,386,2015-11-01,11:30:40.493000,389,2015-11-01,11:38:27
M,42,2522,33,2015-11-01,11:30:41.727000,129,2015-11-01,11:34:51
F,70,0395,194,2015-11-01,11:30:42.100000,260,2015-11-01,11:59:59
F,33,1636,222,2015-11-01,11:30:43.643000,210,2015-11-01,18:24:14
F,24,5183,270,2015-11-01,11:30:46.360000,274,2015-11-01,11:35:54
F,25,4088,309,2015-11-01,11:30:49.370000,106,2015-11-01,12:03:33
M,30,3183,369,2015-11-01,11:30:52.787000,363,2015-11-01,11:37:11
M,44,3994,129,2015-11-01,11:30:52.927000,129,2015-11-01,11:41:17
M,66,3040,125,2015-11-01,11:30:55.423000,125,2015-11-01,11:33:25.530000
M,30,4217,60,2015-11-01,11:30:59.230000,155,2015-11-01,11:42:02
F,42,4412,13,2015-11-01,11:31:07.887000,48,2015-11-01,11:53:58
M,57,3613,249,2015-11-01,11:31:08.310000,217,2015-11-01,11:39:09
M,65,2917,389,2015-11-01,11:31:11.710000,60,2015-11-01,12:02:49.700000
F,23,5505,194,2015-11-01,11:31:14.190000,228,2015-11-01,11:41:27
F,30,4694,170,2015-11-01,11:31:14.330000,187,2015-11-01,11:38:20
M,31,3271,270,2015-11-01,11:31:17.013000,22,2015-11-01,11:41:23
F,51,6087,249,2015-11-01,11:31:18.137000,217,2015-11-01,11:39:02
M,33,3643,50,2015-11-01,11:31:19.463000,144,2015-11-01,11:42:59
M,44,2098,13,2015-11-01,11:31:20.057000,48,2015-11-01,11:53:40
F,31,5961,117,2015-11-01,11:31:29.243000,116,2015-11-01,11:34:38
M,25,2858,62,2015-11-01,11:31:34.687000,62,2015-11-01,11:34:39
F,22,0818,291,2015-11-01,11:31:47.090000,179,2015-11-01,11:36:33
M,34,1861,29,2015-11-01,11:31:56.903000,41,2015-11-01,11:56:38
M,37,6443,181,2015-11-01,11:31:59.990000,309,2015-11-01,11:46:50
F,36,2874,181,2015-11-01,11:32:12.970000,309,2015-11-01,11:47:10
M,46,6539,28,2015-11-01,11:32:13.017000,51,2015-11-01,11:39:38
M,32,3186,222,2015-11-01,11:32:23.330000,206,2015-11-01,11:41:29
M,43,5943,50,2015-11-01,11:32:39.740000,175,2015-11-01,11:42:07
M,25,1450,227,2015-11-01,11:32:43.233000,222,2015-11-01,11:38:54
M,33,1484,25,2015-11-01,11:32:43.640000,89,2015-11-01,11:58:09
F,38,3884,16,2015-11-01,11:32:46.027000,20,2015-11-01,12:06:35
M,27,1093,438,2015-11-01,11:32:53.657000,390,2015-11-01,11:45:36
F,28,3298,158,2015-11-01,11:32:56.557000,127,2015-11-01,11:43:32
F,37,4001,25,2015-11-01,11:33:00.533000,89,2015-11-01,11:58:01
F,34,3353,75,2015-11-01,11:33:04.357000,61,2015-11-01,11:44:03
F,31,3892,438,2015-11-01,11:33:04.467000,390,2015-11-01,11:45:45
M,28,0912,260,2015-11-01,11:33:07.867000,193,2015-11-01,11:57:14
M,29,6134,46,2015-11-01,11:33:13.483000,363,2015-11-01,12:12:28
M,31,2526,36,2015-11-01,11:33:13.840000,64,2015-11-01,11:44:36
M,55,1678,3,2015-11-01,11:33:14.590000,30,2015-11-01,11:39:44
M,42,5146,156,2015-11-01,11:33:14.810000,163,2015-11-01,11:40:23.737000
M,41,1354,233,2015-11-01,11:33:20.127000,13,2015-11-01,11:48:42
M,51,1614,260,2015-11-01,11:33:23.717000,161,2015-11-01,12:06:12
F,31,1904,156,2015-11-01,11:33:26.773000,163,2015-11-01,11:40:25.943000
F,38,3501,233,2015-11-01,11:33:31.813000,13,2015-11-01,11:48:54
M,25,3928,32,2015-11-01,11:33:32.700000,34,2015-11-01,11:40:12
F,30,5467,174,2015-11-01,11:33:49.923000,274,2015-11-01,11:45:33
M,26,3763,79,2015-11-01,11:33:53.543000,408,2015-11-01,12:13:05
F,25,1169,163,2015-11-01,11:33:54.930000,173,2015-11-01,11:50:00
M,27,2516,25,2015-11-01,11:34:08.473000,25,2015-11-01,12:06:08
M,20,2245,207,2015-11-01,11:34:11.390000,212,2015-11-01,11:38:20.667000
M,33,1871,1,2015-11-01,11:34:13.277000,35,2015-11-01,11:40:28
F,43,1726,16,2015-11-01,11:34:21.873000,14,2015-11-01,11:49:18
M,48,4994,261,2015-11-01,11:34:23.200000,83,2015-11-01,11:54:12
M,45,5942,374,2015-11-01,11:34:25.587000,390,2015-11-01,11:50:56
M,47,1712,301,2015-11-01,11:34:31.590000,300,2015-11-01,11:59:43
F,35,1823,300,2015-11-01,11:34:37.300000,398,2015-11-01,12:09:49
M,35,0342,177,2015-11-01,11:34:42.590000,134,2015-11-01,11:55:59
F,35,3329,23,2015-11-01,11:34:42.917000,27,2015-11-01,11:59:59
M,72,3354,52,2015-11-01,11:34:44.773000,193,2015-11-01,12:05:01
M,33,1810,22,2015-11-01,11:34:53.243000,46,2015-11-01,11:40:23
M,58,5742,46,2015-11-01,11:34:54.803000,49,2015-11-01,11:39:10
F,28,1900,72,2015-11-01,11:34:58.593000,23,2015-11-01,11:55:56.593000
M,51,2451,147,2015-11-01,11:34:58.657000,126,2015-11-01,11:41:26
F,29,2280,282,2015-11-01,11:34:59.530000,135,2015-11-01,11:46:07
F,33,1799,177,2015-11-01,11:35:00.093000,134,2015-11-01,11:55:57.687000
M,32,2105,299,2015-11-01,11:35:02.103000,337,2015-11-01,11:40:13
M,37,5980,6,2015-11-01,11:35:17.597000,18,2015-11-01,11:38:44.737000
M,46,1179,204,2015-11-01,11:35:21.027000,241,2015-11-01,11:46:18
M,34,4151,25,2015-11-01,11:35:27.157000,46,2015-11-01,11:48:55
M,30,2000,306,2015-11-01,11:35:34.910000,27,2015-11-01,12:13:51
F,35,6190,407,2015-11-01,11:35:45.847000,348,2015-11-01,12:02:52.727000
M,50,5845,41,2015-11-01,11:35:47.483000,3,2015-11-01,11:40:54
F,29,3016,50,2015-11-01,11:35:48.373000,69,2015-11-01,11:52:29
M,32,3698,136,2015-11-01,11:35:51.680000,260,2015-11-01,12:37:23
F,69,4255,23,2015-11-01,11:35:54.020000,27,2015-11-01,11:55:23
F,48,3844,140,2015-11-01,11:36:02.600000,260,2015-11-01,11:57:01
M,31,3202,156,2015-11-01,11:36:05.127000,277,2015-11-01,11:43:28
F,36,0790,23,2015-11-01,11:36:06.563000,27,2015-11-01,11:53:51
M,26,5298,252,2015-11-01,11:36:10.073000,224,2015-11-01,11:42:32
M,32,2992,73,2015-11-01,11:36:12.973000,335,2015-11-01,11:47:25
M,32,1789,173,2015-11-01,11:36:15.160000,327,2015-11-01,12:29:04.287000
F,31,2332,431,2015-11-01,11:36:17.250000,444,2015-11-01,11:44:58
M,61,3829,438,2015-11-01,11:36:19.887000,380,2015-11-01,11:50:34
M,58,5030,1,2015-11-01,11:36:20.650000,87,2015-11-01,12:07:40
M,35,3908,431,2015-11-01,11:36:29.323000,444,2015-11-01,11:45:07
M,55,3749,1,2015-11-01,11:36:31.133000,4,2015-11-01,11:43:03
M,36,5301,186,2015-11-01,11:36:33.677000,79,2015-11-01,11:46:16.893000
F,35,4331,268,2015-11-01,11:36:34.783000,82,2015-11-01,12:04:13
M,57,5367,259,2015-11-01,11:36:37.233000,51,2015-11-01,11:57:37
M,36,2354,186,2015-11-01,11:36:43.050000,79,2015-11-01,11:43:43.593000
M,50,1992,235,2015-11-01,11:36:43.847000,42,2015-11-01,11:52:00.900000
M,37,4943,71,2015-11-01,11:36:58.183000,36,2015-11-01,11:44:38
M,71,4989,49,2015-11-01,11:37:01.630000,49,2015-11-01,11:50:36
F,26,1507,10,2015-11-01,11:37:08.433000,193,2015-11-01,12:19:21
F,26,4839,22,2015-11-01,11:37:19.273000,45,2015-11-01,11:45:30
F,42,5026,18,2015-11-01,11:37:20.600000,183,2015-11-01,11:44:56
F,25,2237,134,2015-11-01,11:37:24.110000,1,2015-11-01,12:00:47
M,29,1673,10,2015-11-01,11:37:27.167000,193,2015-11-01,12:19:11
F,29,3680,59,2015-11-01,11:37:29.570000,74,2015-11-01,11:41:22
M,55,3215,147,2015-11-01,11:37:32.113000,151,2015-11-01,12:11:35
M,26,6246,22,2015-11-01,11:37:33.877000,45,2015-11-01,11:45:32
M,22,1675,374,2015-11-01,11:37:35.623000,344,2015-11-01,11:43:00
M,32,4494,293,2015-11-01,11:37:49.290000,394,2015-11-01,11:53:49
M,23,6263,53,2015-11-01,11:37:49.350000,61,2015-11-01,11:44:44
M,41,3543,404,2015-11-01,11:37:55.777000,398,2015-11-01,11:42:53
M,54,1924,194,2015-11-01,11:37:59.600000,12,2015-11-01,11:53:01
M,42,1671,44,2015-11-01,11:38:07.540000,180,2015-11-01,11:51:00
M,36,3441,53,2015-11-01,11:38:08.180000,64,2015-11-01,11:45:53
M,28,0943,51,2015-11-01,11:38:08.227000,49,2015-11-01,11:43:16
M,33,2815,139,2015-11-01,11:38:12.203000,150,2015-11-01,11:44:17
M,35,2769,227,2015-11-01,11:38:17.413000,194,2015-11-01,11:53:00
F,22,4429,177,2015-11-01,11:38:19.473000,55,2015-11-01,12:24:57
M,28,1337,289,2015-11-01,11:38:22,171,2015-11-01,11:44:04
M,45,1654,229,2015-11-01,11:38:24.653000,198,2015-11-01,11:44:04
M,34,2026,197,2015-11-01,11:38:28.287000,244,2015-11-01,11:44:37
M,22,3713,177,2015-11-01,11:38:32,55,2015-11-01,12:25:08
F,34,2682,227,2015-11-01,11:38:32.390000,194,2015-11-01,11:52:56
M,40,1324,247,2015-11-01,11:38:33.450000,98,2015-11-01,11:57:18
F,33,5265,100,2015-11-01,11:38:40.580000,260,2015-11-01,11:56:16
M,35,1480,19,2015-11-01,11:38:44.777000,19,2015-11-01,11:55:42
F,37,3270,18,2015-11-01,11:38:46.617000,160,2015-11-01,11:46:48
M,26,3074,256,2015-11-01,11:38:48.193000,256,2015-11-01,11:44:55
M,39,0478,323,2015-11-01,11:38:50.127000,425,2015-11-01,11:49:21
F,39,3223,179,2015-11-01,11:38:50.737000,56,2015-11-01,12:15:00.200000
M,20,3029,150,2015-11-01,11:38:54.870000,159,2015-11-01,11:44:47
F,27,0692,182,2015-11-01,11:38:57.537000,80,2015-11-01,11:43:38
M,17,2997,179,2015-11-01,11:39:01.890000,56,2015-11-01,12:15:04
M,42,2872,150,2015-11-01,11:39:07.223000,159,2015-11-01,11:44:52
M,36,1942,7,2015-11-01,11:39:13.247000,7,2015-11-01,11:54:14
F,26,3500,83,2015-11-01,11:39:17.380000,171,2015-11-01,11:43:40
F,24,2724,41,2015-11-01,11:39:18.690000,27,2015-11-01,11:57:00
M,25,5564,306,2015-11-01,11:39:21.093000,301,2015-11-01,11:42:38.220000
M,30,5818,426,2015-11-01,11:39:21.983000,444,2015-11-01,11:47:20
M,66,2663,125,2015-11-01,11:39:41.950000,125,2015-11-01,11:42:14.880000
M,25,0472,105,2015-11-01,11:39:45.490000,266,2015-11-01,11:57:19.243000
M,30,3285,169,2015-11-01,11:39:48.673000,303,2015-11-01,11:46:33
F,27,3479,120,2015-11-01,11:39:50.950000,260,2015-11-01,11:51:35
M,28,6112,41,2015-11-01,11:40:02.900000,27,2015-11-01,11:56:43
M,47,3377,271,2015-11-01,11:40:05.367000,192,2015-11-01,12:15:24
M,23,5791,331,2015-11-01,11:40:08.250000,442,2015-11-01,12:14:15
F,30,2211,117,2015-11-01,11:40:15.943000,139,2015-11-01,11:53:37
M,47,3967,18,2015-11-01,11:40:16.567000,17,2015-11-01,11:45:31
M,35,5825,142,2015-11-01,11:40:22.493000,25,2015-11-01,11:50:06
M,31,4108,117,2015-11-01,11:40:27.533000,139,2015-11-01,11:53:14
F,32,6530,20,2015-11-01,11:40:29.763000,20,2015-11-01,12:06:30
F,29,4234,25,2015-11-01,11:40:31.010000,10,2015-11-01,12:00:37
M,51,5515,49,2015-11-01,11:40:32.227000,233,2015-11-01,12:11:29
F,22,2529,191,2015-11-01,11:40:34.147000,178,2015-11-01,11:48:23
M,46,1369,185,2015-11-01,11:40:36.673000,75,2015-11-01,11:45:04
M,31,1834,191,2015-11-01,11:40:47.330000,178,2015-11-01,11:48:30
M,29,4472,396,2015-11-01,11:40:47.343000,385,2015-11-01,11:51:52
F,27,2031,59,2015-11-01,11:40:51.120000,81,2015-11-01,11:47:40
F,33,5510,75,2015-11-01,11:40:55.957000,37,2015-11-01,11:53:07
M,34,5641,179,2015-11-01,11:40:59.997000,56,2015-11-01,12:14:46.720000
M,46,2222,52,2015-11-01,11:41:01.633000,183,2015-11-01,12:14:25
M,67,6002,105,2015-11-01,11:41:03.177000,41,2015-11-01,12:13:09
M,61,2696,27,2015-11-01,11:41:15.563000,27,2015-11-01,11:44:55
M,30,6474,349,2015-11-01,11:41:18.187000,47,2015-11-01,12:03:27.093000
F,35,2932,18,2015-11-01,11:41:18.590000,68,2015-11-01,11:54:52
F,38,4315,21,2015-11-01,11:41:19.120000,22,2015-11-01,12:16:00
M,41,1701,270,2015-11-01,11:41:19.433000,194,2015-11-01,12:27:18
M,47,2502,8,2015-11-01,11:41:21.587000,29,2015-11-01,11:46:34
M,36,5347,194,2015-11-01,11:41:22.227000,130,2015-11-01,12:05:19.200000
M,30,2776,84,2015-11-01,11:41:36.420000,193,2015-11-01,12:15:58
M,24,4139,270,2015-11-01,11:41:36.670000,132,2015-11-01,11:53:37
F,26,2714,415,2015-11-01,11:41:40.180000,426,2015-11-01,11:59:35
F,32,5299,20,2015-11-01,11:41:41.087000,20,2015-11-01,12:06:16
M,25,2717,311,2015-11-01,11:41:41.537000,313,2015-11-01,11:50:53
M,42,1516,129,2015-11-01,11:41:46.513000,85,2015-11-01,11:56:14
M,66,3336,37,2015-11-01,11:41:52.257000,77,2015-11-01,11:55:34
M,52,2395,34,2015-11-01,11:41:52.910000,53,2015-11-01,12:11:55
M,33,5553,277,2015-11-01,11:41:55.110000,149,2015-11-01,11:50:59
M,24,4449,394,2015-11-01,11:41:57.840000,306,2015-11-01,11:57:13
F,39,4755,74,2015-11-01,11:42:09.617000,90,2015-11-01,12:33:09
M,35,2523,166,2015-11-01,11:42:12.583000,156,2015-11-01,12:05:47
M,35,5626,44,2015-11-01,11:42:18.167000,47,2015-11-01,11:49:20.207000
M,32,2039,4,2015-11-01,11:42:20.583000,30,2015-11-01,11:52:23
M,38,2215,74,2015-11-01,11:42:22.317000,90,2015-11-01,12:32:59
F,32,4925,194,2015-11-01,11:42:23.627000,130,2015-11-01,12:05:14.200000
M,70,4864,63,2015-11-01,11:42:27.043000,232,2015-11-01,12:05:31
M,42,3579,197,2015-11-01,11:42:29.977000,87,2015-11-01,12:14:29
M,40,1415,4,2015-11-01,11:42:31.723000,30,2015-11-01,11:52:17
F,47,3878,85,2015-11-01,11:42:32.847000,253,2015-11-01,11:58:02
M,60,4979,415,2015-11-01,11:42:35.170000,426,2015-11-01,11:59:55
F,32,5172,6,2015-11-01,11:42:36.230000,26,2015-11-01,12:04:07
M,36,5771,129,2015-11-01,11:42:39.007000,162,2015-11-01,11:52:04
M,66,2365,150,2015-11-01,11:42:42.067000,182,2015-11-01,12:49:47
M,70,5207,213,2015-11-01,11:42:44.297000,213,2015-11-01,12:45:18
F,27,3316,292,2015-11-01,11:42:45.013000,405,2015-11-01,12:16:50
M,27,3414,25,2015-11-01,11:43:02.690000,25,2015-11-01,11:46:00
M,37,2371,165,2015-11-01,11:43:03.810000,48,2015-11-01,12:26:51
M,43,1752,169,2015-11-01,11:43:05.013000,150,2015-11-01,11:52:37
M,41,5268,312,2015-11-01,11:43:08.053000,349,2015-11-01,11:51:45.480000
M,22,6363,179,2015-11-01,11:43:09.707000,64,2015-11-01,11:49:20
M,45,2742,342,2015-11-01,11:43:09.833000,309,2015-11-01,11:57:34
M,34,4163,261,2015-11-01,11:43:13.717000,24,2015-11-01,11:47:47
M,59,1381,6,2015-11-01,11:43:14.920000,95,2015-11-01,12:24:19
F,26,1937,25,2015-11-01,11:43:15.917000,25,2015-11-01,11:47:56
M,48,0473,41,2015-11-01,11:43:16.090000,2,2015-11-01,11:53:32
M,30,6396,49,2015-11-01,11:43:39.130000,77,2015-11-01,11:51:21
M,25,4084,340,2015-11-01,11:43:39.677000,13,2015-11-01,12:24:02
M,27,3261,47,2015-11-01,11:43:41,24,2015-11-01,11:50:03
F,59,2937,6,2015-11-01,11:43:47.803000,95,2015-11-01,12:23:43
M,39,6174,170,2015-11-01,11:43:48.100000,41,2015-11-01,12:21:15
F,28,2457,74,2015-11-01,11:43:51.483000,74,2015-11-01,11:51:37
F,55,1418,384,2015-11-01,11:43:54.543000,439,2015-11-01,11:58:43
M,75,3549,85,2015-11-01,11:43:55.697000,192,2015-11-01,12:10:21
M,44,2562,413,2015-11-01,11:43:56.477000,415,2015-11-01,11:49:41
F,33,3139,170,2015-11-01,11:43:59.237000,41,2015-11-01,12:21:28
M,36,3332,6,2015-11-01,11:44:02.123000,26,2015-11-01,12:03:47
M,29,1545,195,2015-11-01,11:44:07.163000,30,2015-11-01,12:02:56
F,46,5768,64,2015-11-01,11:44:12.217000,95,2015-11-01,12:25:55
M,30,1536,412,2015-11-01,11:44:22.687000,402,2015-11-01,11:49:58
F,29,1478,73,2015-11-01,11:44:27.740000,141,2015-11-01,12:00:29
M,38,2939,66,2015-11-01,11:44:28.363000,64,2015-11-01,11:52:53
M,31,1192,69,2015-11-01,11:44:29.067000,120,2015-11-01,11:56:14
M,36,5984,126,2015-11-01,11:44:31.470000,134,2015-11-01,11:46:28.870000
M,37,2043,186,2015-11-01,11:44:32.453000,278,2015-11-01,12:05:49
M,37,5807,393,2015-11-01,11:44:33.090000,385,2015-11-01,11:53:09
M,30,5951,73,2015-11-01,11:44:38.693000,141,2015-11-01,12:00:25
M,28,1774,147,2015-11-01,11:44:53.170000,135,2015-11-01,11:51:47
M,32,4019,160,2015-11-01,11:44:54.060000,62,2015-11-01,12:02:47
M,41,2022,34,2015-11-01,11:45:09.443000,115,2015-11-01,11:54:05
M,22,5027,386,2015-11-01,11:45:12,389,2015-11-01,11:48:14
F,43,6131,215,2015-11-01,11:45:16.417000,17,2015-11-01,12:03:56
F,20,0459,215,2015-11-01,11:45:26.680000,17,2015-11-01,12:03:50
M,29,3392,52,2015-11-01,11:45:44.607000,55,2015-11-01,12:02:57
M,35,3006,160,2015-11-01,11:45:46.963000,62,2015-11-01,12:02:25
M,26,5222,97,2015-11-01,11:45:55.060000,97,2015-11-01,12:02:24
F,24,3526,25,2015-11-01,11:45:55.417000,254,2015-11-01,11:56:19
M,39,4842,27,2015-11-01,11:45:57.353000,217,2015-11-01,12:00:04
F,41,3339,210,2015-11-01,11:45:57.523000,8,2015-11-01,12:30:43
M,32,5190,405,2015-11-01,11:46:05.700000,386,2015-11-01,12:11:25
M,32,3022,25,2015-11-01,11:46:11.503000,261,2015-11-01,12:17:09
F,27,2442,376,2015-11-01,11:46:14.280000,49,2015-11-01,12:18:19
F,36,2820,161,2015-11-01,11:46:15.917000,143,2015-11-01,11:54:50
M,61,3874,25,2015-11-01,11:46:22.923000,261,2015-11-01,12:17:07
M,32,0226,260,2015-11-01,11:46:25.747000,52,2015-11-01,11:56:53
F,27,2112,181,2015-11-01,11:46:25.997000,27,2015-11-01,12:16:06
M,38,4825,49,2015-11-01,11:46:26.167000,64,2015-11-01,11:53:00
M,30,5901,150,2015-11-01,11:46:28.367000,141,2015-11-01,11:53:22
F,27,6103,35,2015-11-01,11:46:29.333000,1,2015-11-01,11:55:55
M,33,5780,27,2015-11-01,11:46:31.143000,396,2015-11-01,12:27:46
M,65,5171,16,2015-11-01,11:46:33.330000,23,2015-11-01,12:19:43.410000
M,44,2979,313,2015-11-01,11:46:34.140000,336,2015-11-01,12:03:59
F,40,0542,1,2015-11-01,11:46:35.933000,11,2015-11-01,11:50:50
F,33,4022,376,2015-11-01,11:46:38.023000,49,2015-11-01,12:18:22
F,31,2402,165,2015-11-01,11:46:41.037000,163,2015-11-01,11:49:46
F,40,3737,328,2015-11-01,11:46:45.560000,23,2015-11-01,12:24:25.507000
F,28,5387,10,2015-11-01,11:46:56.807000,11,2015-11-01,11:52:43
M,36,4008,328,2015-11-01,11:46:59.617000,294,2015-11-01,11:57:36
M,33,2748,206,2015-11-01,11:47:01.927000,221,2015-11-01,11:49:37
M,35,4122,14,2015-11-01,11:47:02.923000,192,2015-11-01,12:21:17
F,32,2297,183,2015-11-01,11:47:21.597000,64,2015-11-01,12:03:02
M,28,6610,85,2015-11-01,11:47:23.220000,1,2015-11-01,12:05:33
M,25,5320,14,2015-11-01,11:47:23.767000,193,2015-11-01,12:22:08
M,36,1317,244,2015-11-01,11:47:26.763000,97,2015-11-01,12:15:39
M,43,3803,210,2015-11-01,11:47:28.667000,8,2015-11-01,12:29:15
M,35,4359,155,2015-11-01,11:47:35.670000,158,2015-11-01,11:50:11
M,54,2559,432,2015-11-01,11:47:36.777000,404,2015-11-01,11:56:11.317000
M,25,6478,14,2015-11-01,11:47:47.637000,193,2015-11-01,12:21:46
M,24,6329,17,2015-11-01,11:47:55.623000,13,2015-11-01,12:00:51
M,29,4734,68,2015-11-01,11:48:00.413000,125,2015-11-01,12:01:34.920000
M,43,2994,310,2015-11-01,11:48:08.557000,79,2015-11-01,12:34:26.260000
